model,mode,K,N,sample,k_eff_target,k_eff_actual,c,window_floored,query_ref,needle_lo,needle_hi,arm,outcome,first_code,needle_in_topk,prompt_hash,oom
meta-llama/Llama-3.2-3B,semantic,16,49152,13,1300,1300,0.026443,0,amber door,14437,14451,sparse,WRONG_NEEDLE,8839419,0.629,eb3b1accf3c6,False
meta-llama/Llama-3.2-3B,semantic,16,49152,13,2000,2000,0.040675,0,amber door,14437,14451,sparse,WRONG_NEEDLE,8839419,0.677,eb3b1accf3c6,False
meta-llama/Llama-3.2-3B,semantic,16,49152,13,2600,2600,0.052875,0,amber door,14437,14451,sparse,WRONG_NEEDLE,8839419,0.702,eb3b1accf3c6,False
meta-llama/Llama-3.2-3B,semantic,16,49152,13,3500,3500,0.071174,0,amber door,14437,14451,sparse,WRONG_NEEDLE,8839419,0.729,eb3b1accf3c6,False
meta-llama/Llama-3.2-3B,semantic,16,49152,13,5200,5200,0.105740,0,amber door,14437,14451,sparse,WRONG_NEEDLE,8839419,0.774,eb3b1accf3c6,False
meta-llama/Llama-3.2-3B,semantic,16,49152,14,dense,-,-,-,blue cabinet,29264,29278,dense,CORRECT,8338915,,9635a188a360,False
meta-llama/Llama-3.2-3B,semantic,16,49152,14,1300,1300,0.026443,0,blue cabinet,29264,29278,sparse,CORRECT,8338915,0.624,9635a188a360,False
meta-llama/Llama-3.2-3B,semantic,16,49152,14,2000,2000,0.040675,0,blue cabinet,29264,29278,sparse,CORRECT,8338915,0.676,9635a188a360,False
meta-llama/Llama-3.2-3B,semantic,16,49152,14,2600,2600,0.052875,0,blue cabinet,29264,29278,sparse,CORRECT,8338915,0.702,9635a188a360,False
meta-llama/Llama-3.2-3B,semantic,16,49152,14,3500,3500,0.071174,0,blue cabinet,29264,29278,sparse,CORRECT,8338915,0.738,9635a188a360,False
meta-llama/Llama-3.2-3B,semantic,16,49152,14,5200,5200,0.105740,0,blue cabinet,29264,29278,sparse,CORRECT,8338915,0.799,9635a188a360,False
meta-llama/Llama-3.2-3B,semantic,16,49152,15,dense,-,-,-,crimson floor,19644,19658,dense,WRONG_NEEDLE,2799088,,8962c70ac2f7,False
meta-llama/Llama-3.2-3B,semantic,16,49152,15,1300,1300,0.026443,0,crimson floor,19644,19658,sparse,WRONG_NEEDLE,2799088,0.665,8962c70ac2f7,False
meta-llama/Llama-3.2-3B,semantic,16,49152,15,2000,2000,0.040675,0,crimson floor,19644,19658,sparse,WRONG_NEEDLE,2799088,0.744,8962c70ac2f7,False
meta-llama/Llama-3.2-3B,semantic,16,49152,15,2600,2600,0.052875,0,crimson floor,19644,19658,sparse,WRONG_NEEDLE,2799088,0.793,8962c70ac2f7,False
meta-llama/Llama-3.2-3B,semantic,16,49152,15,3500,3500,0.071174,0,crimson floor,19644,19658,sparse,WRONG_NEEDLE,2799088,0.841,8962c70ac2f7,False
meta-llama/Llama-3.2-3B,semantic,16,49152,15,5200,5200,0.105740,0,crimson floor,19644,19658,sparse,WRONG_NEEDLE,2799088,0.878,8962c70ac2f7,False
meta-llama/Llama-3.2-3B,semantic,16,49152,16,dense,-,-,-,ivory fountain,26573,26587,dense,CORRECT,7854012,,b387aaf0fe00,False
meta-llama/Llama-3.2-3B,semantic,16,49152,16,1300,1300,0.026443,0,ivory fountain,26573,26587,sparse,CORRECT,7854012,0.701,b387aaf0fe00,False
meta-llama/Llama-3.2-3B,semantic,16,49152,16,2000,2000,0.040675,0,ivory fountain,26573,26587,sparse,CORRECT,7854012,0.769,b387aaf0fe00,False
meta-llama/Llama-3.2-3B,semantic,16,49152,16,2600,2600,0.052875,0,ivory fountain,26573,26587,sparse,CORRECT,7854012,0.813,b387aaf0fe00,False
meta-llama/Llama-3.2-3B,semantic,16,49152,16,3500,3500,0.071174,0,ivory fountain,26573,26587,sparse,CORRECT,7854012,0.848,b387aaf0fe00,False
meta-llama/Llama-3.2-3B,semantic,16,49152,16,5200,5200,0.105740,0,ivory fountain,26573,26587,sparse,CORRECT,7854012,0.878,b387aaf0fe00,False
meta-llama/Llama-3.2-3B,semantic,16,49152,17,dense,-,-,-,blue handle,6862,6876,dense,CORRECT,4134217,,adf1b64227d6,False
meta-llama/Llama-3.2-3B,semantic,16,49152,17,1300,1300,0.026443,0,blue handle,6862,6876,sparse,CORRECT,4134217,0.708,adf1b64227d6,False
meta-llama/Llama-3.2-3B,semantic,16,49152,17,2000,2000,0.040675,0,blue handle,6862,6876,sparse,CORRECT,4134217,0.753,adf1b64227d6,False
meta-llama/Llama-3.2-3B,semantic,16,49152,17,2600,2600,0.052875,0,blue handle,6862,6876,sparse,CORRECT,4134217,0.774,adf1b64227d6,False
meta-llama/Llama-3.2-3B,semantic,16,49152,17,3500,3500,0.071174,0,blue handle,6862,6876,sparse,CORRECT,4134217,0.795,adf1b64227d6,False
meta-llama/Llama-3.2-3B,semantic,16,49152,17,5200,5200,0.105740,0,blue handle,6862,6876,sparse,CORRECT,4134217,0.830,adf1b64227d6,False
meta-llama/Llama-3.2-3B,semantic,16,49152,18,dense,-,-,-,amber carpet,18987,19001,dense,CORRECT,9589594,,4e4945e7f096,False
meta-llama/Llama-3.2-3B,semantic,16,49152,18,1300,1300,0.026443,0,amber carpet,18987,19001,sparse,CORRECT,9589594,0.688,4e4945e7f096,False
meta-llama/Llama-3.2-3B,semantic,16,49152,18,2000,2000,0.040675,0,amber carpet,18987,19001,sparse,CORRECT,9589594,0.747,4e4945e7f096,False
meta-llama/Llama-3.2-3B,semantic,16,49152,18,2600,2600,0.052875,0,amber carpet,18987,19001,sparse,CORRECT,9589594,0.778,4e4945e7f096,False
meta-llama/Llama-3.2-3B,semantic,16,49152,18,3500,3500,0.071174,0,amber carpet,18987,19001,sparse,CORRECT,9589594,0.817,4e4945e7f096,False
meta-llama/Llama-3.2-3B,semantic,16,49152,18,5200,5200,0.105740,0,amber carpet,18987,19001,sparse,CORRECT,9589594,0.863,4e4945e7f096,False
meta-llama/Llama-3.2-3B,semantic,16,49152,19,dense,-,-,-,indigo handle,9901,9916,dense,CORRECT,7580816,,5d5f7c46457a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,19,1300,1300,0.026442,0,indigo handle,9901,9916,sparse,CORRECT,7580816,0.679,5d5f7c46457a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,19,2000,2000,0.040674,0,indigo handle,9901,9916,sparse,CORRECT,7580816,0.720,5d5f7c46457a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,19,2600,2600,0.052873,0,indigo handle,9901,9916,sparse,CORRECT,7580816,0.741,5d5f7c46457a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,19,3500,3500,0.071172,0,indigo handle,9901,9916,sparse,CORRECT,7580816,0.771,5d5f7c46457a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,19,5200,5200,0.105736,0,indigo handle,9901,9916,sparse,CORRECT,7580816,0.804,5d5f7c46457a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,20,dense,-,-,-,maroon safe,18605,18620,dense,CORRECT,8794331,,2b2645bbddbd,False
meta-llama/Llama-3.2-3B,semantic,16,49152,20,1300,1300,0.026442,0,maroon safe,18605,18620,sparse,WRONG_NEEDLE,9843065,0.558,2b2645bbddbd,False
meta-llama/Llama-3.2-3B,semantic,16,49152,20,2000,2000,0.040674,0,maroon safe,18605,18620,sparse,WRONG_NEEDLE,9843065,0.612,2b2645bbddbd,False
meta-llama/Llama-3.2-3B,semantic,16,49152,20,2600,2600,0.052873,0,maroon safe,18605,18620,sparse,CORRECT,8794331,0.646,2b2645bbddbd,False
meta-llama/Llama-3.2-3B,semantic,16,49152,20,3500,3500,0.071172,0,maroon safe,18605,18620,sparse,CORRECT,8794331,0.689,2b2645bbddbd,False
meta-llama/Llama-3.2-3B,semantic,16,49152,20,5200,5200,0.105736,0,maroon safe,18605,18620,sparse,CORRECT,8794331,0.737,2b2645bbddbd,False
meta-llama/Llama-3.2-3B,semantic,16,49152,21,dense,-,-,-,navy mirror,19468,19482,dense,CORRECT,7467913,,3e221ec07505,False
meta-llama/Llama-3.2-3B,semantic,16,49152,21,1300,1300,0.026443,0,navy mirror,19468,19482,sparse,CORRECT,7467913,0.759,3e221ec07505,False
meta-llama/Llama-3.2-3B,semantic,16,49152,21,2000,2000,0.040675,0,navy mirror,19468,19482,sparse,CORRECT,7467913,0.808,3e221ec07505,False
meta-llama/Llama-3.2-3B,semantic,16,49152,21,2600,2600,0.052875,0,navy mirror,19468,19482,sparse,CORRECT,7467913,0.839,3e221ec07505,False
meta-llama/Llama-3.2-3B,semantic,16,49152,21,3500,3500,0.071174,0,navy mirror,19468,19482,sparse,CORRECT,7467913,0.871,3e221ec07505,False
meta-llama/Llama-3.2-3B,semantic,16,49152,21,5200,5200,0.105740,0,navy mirror,19468,19482,sparse,CORRECT,7467913,0.906,3e221ec07505,False
meta-llama/Llama-3.2-3B,semantic,16,49152,22,dense,-,-,-,scarlet handle,7918,7933,dense,CORRECT,9042861,,047598a5f874,False
meta-llama/Llama-3.2-3B,semantic,16,49152,22,1300,1300,0.026442,0,scarlet handle,7918,7933,sparse,CORRECT,9042861,0.762,047598a5f874,False
meta-llama/Llama-3.2-3B,semantic,16,49152,22,2000,2000,0.040674,0,scarlet handle,7918,7933,sparse,CORRECT,9042861,0.796,047598a5f874,False
meta-llama/Llama-3.2-3B,semantic,16,49152,22,2600,2600,0.052873,0,scarlet handle,7918,7933,sparse,CORRECT,9042861,0.823,047598a5f874,False
meta-llama/Llama-3.2-3B,semantic,16,49152,22,3500,3500,0.071172,0,scarlet handle,7918,7933,sparse,CORRECT,9042861,0.851,047598a5f874,False
meta-llama/Llama-3.2-3B,semantic,16,49152,22,5200,5200,0.105736,0,scarlet handle,7918,7933,sparse,CORRECT,9042861,0.897,047598a5f874,False
meta-llama/Llama-3.2-3B,semantic,16,49152,23,dense,-,-,-,ivory safe,21252,21266,dense,CORRECT,1445495,,e73b18981dc6,False
meta-llama/Llama-3.2-3B,semantic,16,49152,23,1300,1300,0.026443,0,ivory safe,21252,21266,sparse,CORRECT,1445495,0.722,e73b18981dc6,False
meta-llama/Llama-3.2-3B,semantic,16,49152,23,2000,2000,0.040675,0,ivory safe,21252,21266,sparse,CORRECT,1445495,0.784,e73b18981dc6,False
meta-llama/Llama-3.2-3B,semantic,16,49152,23,2600,2600,0.052875,0,ivory safe,21252,21266,sparse,CORRECT,1445495,0.814,e73b18981dc6,False
meta-llama/Llama-3.2-3B,semantic,16,49152,23,3500,3500,0.071174,0,ivory safe,21252,21266,sparse,CORRECT,1445495,0.854,e73b18981dc6,False
meta-llama/Llama-3.2-3B,semantic,16,49152,23,5200,5200,0.105740,0,ivory safe,21252,21266,sparse,CORRECT,1445495,0.906,e73b18981dc6,False
meta-llama/Llama-3.2-3B,semantic,16,49152,24,dense,-,-,-,amber banister,25239,25254,dense,CORRECT,2091569,,187818882114,False
meta-llama/Llama-3.2-3B,semantic,16,49152,24,1300,1300,0.026442,0,amber banister,25239,25254,sparse,CORRECT,2091569,0.841,187818882114,False
meta-llama/Llama-3.2-3B,semantic,16,49152,24,2000,2000,0.040674,0,amber banister,25239,25254,sparse,CORRECT,2091569,0.888,187818882114,False
meta-llama/Llama-3.2-3B,semantic,16,49152,24,2600,2600,0.052873,0,amber banister,25239,25254,sparse,CORRECT,2091569,0.914,187818882114,False
meta-llama/Llama-3.2-3B,semantic,16,49152,24,3500,3500,0.071172,0,amber banister,25239,25254,sparse,CORRECT,2091569,0.948,187818882114,False
meta-llama/Llama-3.2-3B,semantic,16,49152,24,5200,5200,0.105736,0,amber banister,25239,25254,sparse,CORRECT,2091569,0.970,187818882114,False
meta-llama/Llama-3.2-3B,semantic,16,49152,25,dense,-,-,-,teal carpet,26310,26324,dense,CORRECT,7899948,,8c70c24d8b0e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,25,1300,1300,0.026443,0,teal carpet,26310,26324,sparse,CORRECT,7899948,0.731,8c70c24d8b0e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,25,2000,2000,0.040675,0,teal carpet,26310,26324,sparse,CORRECT,7899948,0.793,8c70c24d8b0e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,25,2600,2600,0.052875,0,teal carpet,26310,26324,sparse,CORRECT,7899948,0.833,8c70c24d8b0e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,25,3500,3500,0.071174,0,teal carpet,26310,26324,sparse,CORRECT,7899948,0.869,8c70c24d8b0e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,25,5200,5200,0.105740,0,teal carpet,26310,26324,sparse,CORRECT,7899948,0.905,8c70c24d8b0e,False
meta-llama/Llama-3.2-3B,semantic,16,49152,26,dense,-,-,-,teal wall,1651,1665,dense,CORRECT,3183346,,d1fdca41da4f,False
meta-llama/Llama-3.2-3B,semantic,16,49152,26,1300,1300,0.026443,0,teal wall,1651,1665,sparse,CORRECT,3183346,0.786,d1fdca41da4f,False
meta-llama/Llama-3.2-3B,semantic,16,49152,26,2000,2000,0.040675,0,teal wall,1651,1665,sparse,CORRECT,3183346,0.814,d1fdca41da4f,False
meta-llama/Llama-3.2-3B,semantic,16,49152,26,2600,2600,0.052875,0,teal wall,1651,1665,sparse,CORRECT,3183346,0.826,d1fdca41da4f,False
meta-llama/Llama-3.2-3B,semantic,16,49152,26,3500,3500,0.071174,0,teal wall,1651,1665,sparse,CORRECT,3183346,0.850,d1fdca41da4f,False
meta-llama/Llama-3.2-3B,semantic,16,49152,26,5200,5200,0.105740,0,teal wall,1651,1665,sparse,CORRECT,3183346,0.884,d1fdca41da4f,False
meta-llama/Llama-3.2-3B,semantic,16,49152,27,dense,-,-,-,bronze ledge,24640,24654,dense,WRONG_NEEDLE,8894078,,916c690f14b5,False
meta-llama/Llama-3.2-3B,semantic,16,49152,27,1300,1300,0.026443,0,bronze ledge,24640,24654,sparse,WRONG_NEEDLE,8894078,0.653,916c690f14b5,False
meta-llama/Llama-3.2-3B,semantic,16,49152,27,2000,2000,0.040675,0,bronze ledge,24640,24654,sparse,WRONG_NEEDLE,8894078,0.702,916c690f14b5,False
meta-llama/Llama-3.2-3B,semantic,16,49152,27,2600,2600,0.052875,0,bronze ledge,24640,24654,sparse,WRONG_NEEDLE,8894078,0.729,916c690f14b5,False
meta-llama/Llama-3.2-3B,semantic,16,49152,27,3500,3500,0.071174,0,bronze ledge,24640,24654,sparse,WRONG_NEEDLE,8894078,0.762,916c690f14b5,False
meta-llama/Llama-3.2-3B,semantic,16,49152,27,5200,5200,0.105740,0,bronze ledge,24640,24654,sparse,WRONG_NEEDLE,8894078,0.817,916c690f14b5,False
meta-llama/Llama-3.2-3B,semantic,16,49152,28,dense,-,-,-,black cabinet,20321,20335,dense,CORRECT,2960793,,09c08776b0ea,False
meta-llama/Llama-3.2-3B,semantic,16,49152,28,1300,1300,0.026443,0,black cabinet,20321,20335,sparse,CORRECT,2960793,0.698,09c08776b0ea,False
meta-llama/Llama-3.2-3B,semantic,16,49152,28,2000,2000,0.040675,0,black cabinet,20321,20335,sparse,CORRECT,2960793,0.734,09c08776b0ea,False
meta-llama/Llama-3.2-3B,semantic,16,49152,28,2600,2600,0.052875,0,black cabinet,20321,20335,sparse,CORRECT,2960793,0.768,09c08776b0ea,False
meta-llama/Llama-3.2-3B,semantic,16,49152,28,3500,3500,0.071174,0,black cabinet,20321,20335,sparse,CORRECT,2960793,0.810,09c08776b0ea,False
meta-llama/Llama-3.2-3B,semantic,16,49152,28,5200,5200,0.105740,0,black cabinet,20321,20335,sparse,CORRECT,2960793,0.871,09c08776b0ea,False
meta-llama/Llama-3.2-3B,semantic,16,49152,29,dense,-,-,-,ivory ledge,41752,41766,dense,CORRECT,2860943,,6b2c298a5b61,False
meta-llama/Llama-3.2-3B,semantic,16,49152,29,1300,1300,0.026443,0,ivory ledge,41752,41766,sparse,CORRECT,2860943,0.775,6b2c298a5b61,False
meta-llama/Llama-3.2-3B,semantic,16,49152,29,2000,2000,0.040675,0,ivory ledge,41752,41766,sparse,CORRECT,2860943,0.839,6b2c298a5b61,False
meta-llama/Llama-3.2-3B,semantic,16,49152,29,2600,2600,0.052875,0,ivory ledge,41752,41766,sparse,CORRECT,2860943,0.872,6b2c298a5b61,False
meta-llama/Llama-3.2-3B,semantic,16,49152,29,3500,3500,0.071174,0,ivory ledge,41752,41766,sparse,CORRECT,2860943,0.920,6b2c298a5b61,False
meta-llama/Llama-3.2-3B,semantic,16,49152,29,5200,5200,0.105740,0,ivory ledge,41752,41766,sparse,CORRECT,2860943,0.955,6b2c298a5b61,False
meta-llama/Llama-3.2-3B,semantic,16,49152,30,dense,-,-,-,green safe,21844,21858,dense,WRONG_NEEDLE,3663829,,207ebdf9cac1,False
meta-llama/Llama-3.2-3B,semantic,16,49152,30,1300,1300,0.026443,0,green safe,21844,21858,sparse,WRONG_NEEDLE,3663829,0.685,207ebdf9cac1,False
meta-llama/Llama-3.2-3B,semantic,16,49152,30,2000,2000,0.040675,0,green safe,21844,21858,sparse,WRONG_NEEDLE,3663829,0.723,207ebdf9cac1,False
meta-llama/Llama-3.2-3B,semantic,16,49152,30,2600,2600,0.052875,0,green safe,21844,21858,sparse,WRONG_NEEDLE,3663829,0.749,207ebdf9cac1,False
meta-llama/Llama-3.2-3B,semantic,16,49152,30,3500,3500,0.071174,0,green safe,21844,21858,sparse,WRONG_NEEDLE,3663829,0.792,207ebdf9cac1,False
meta-llama/Llama-3.2-3B,semantic,16,49152,30,5200,5200,0.105740,0,green safe,21844,21858,sparse,WRONG_NEEDLE,3663829,0.857,207ebdf9cac1,False
meta-llama/Llama-3.2-3B,semantic,16,49152,31,dense,-,-,-,ivory mirror,27860,27874,dense,CORRECT,9049053,,4b6e3afa8405,False
meta-llama/Llama-3.2-3B,semantic,16,49152,31,1300,1300,0.026443,0,ivory mirror,27860,27874,sparse,CORRECT,9049053,0.615,4b6e3afa8405,False
meta-llama/Llama-3.2-3B,semantic,16,49152,31,2000,2000,0.040675,0,ivory mirror,27860,27874,sparse,CORRECT,9049053,0.680,4b6e3afa8405,False
meta-llama/Llama-3.2-3B,semantic,16,49152,31,2600,2600,0.052875,0,ivory mirror,27860,27874,sparse,CORRECT,9049053,0.723,4b6e3afa8405,False
meta-llama/Llama-3.2-3B,semantic,16,49152,31,3500,3500,0.071174,0,ivory mirror,27860,27874,sparse,CORRECT,9049053,0.768,4b6e3afa8405,False
meta-llama/Llama-3.2-3B,semantic,16,49152,31,5200,5200,0.105740,0,ivory mirror,27860,27874,sparse,CORRECT,9049053,0.833,4b6e3afa8405,False
meta-llama/Llama-3.2-3B,semantic,16,49152,32,dense,-,-,-,violet lantern,43135,43149,dense,CORRECT,2325727,,037fae935c25,False
meta-llama/Llama-3.2-3B,semantic,16,49152,32,1300,1300,0.026443,0,violet lantern,43135,43149,sparse,CORRECT,2325727,0.888,037fae935c25,False
meta-llama/Llama-3.2-3B,semantic,16,49152,32,2000,2000,0.040675,0,violet lantern,43135,43149,sparse,CORRECT,2325727,0.924,037fae935c25,False
meta-llama/Llama-3.2-3B,semantic,16,49152,32,2600,2600,0.052875,0,violet lantern,43135,43149,sparse,CORRECT,2325727,0.943,037fae935c25,False
meta-llama/Llama-3.2-3B,semantic,16,49152,32,3500,3500,0.071174,0,violet lantern,43135,43149,sparse,CORRECT,2325727,0.966,037fae935c25,False
meta-llama/Llama-3.2-3B,semantic,16,49152,32,5200,5200,0.105740,0,violet lantern,43135,43149,sparse,CORRECT,2325727,0.988,037fae935c25,False
meta-llama/Llama-3.2-3B,semantic,16,49152,33,dense,-,-,-,bronze ledge,29782,29796,dense,CORRECT,3797544,,6ec7b8f2fecc,False
meta-llama/Llama-3.2-3B,semantic,16,49152,33,1300,1300,0.026443,0,bronze ledge,29782,29796,sparse,CORRECT,3797544,0.658,6ec7b8f2fecc,False
meta-llama/Llama-3.2-3B,semantic,16,49152,33,2000,2000,0.040675,0,bronze ledge,29782,29796,sparse,CORRECT,3797544,0.693,6ec7b8f2fecc,False
meta-llama/Llama-3.2-3B,semantic,16,49152,33,2600,2600,0.052875,0,bronze ledge,29782,29796,sparse,CORRECT,3797544,0.717,6ec7b8f2fecc,False
meta-llama/Llama-3.2-3B,semantic,16,49152,33,3500,3500,0.071174,0,bronze ledge,29782,29796,sparse,CORRECT,3797544,0.759,6ec7b8f2fecc,False
meta-llama/Llama-3.2-3B,semantic,16,49152,33,5200,5200,0.105740,0,bronze ledge,29782,29796,sparse,CORRECT,3797544,0.823,6ec7b8f2fecc,False
meta-llama/Llama-3.2-3B,semantic,16,49152,34,dense,-,-,-,amber lantern,15063,15077,dense,CORRECT,2479908,,b7bb2c5b774a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,34,1300,1300,0.026443,0,amber lantern,15063,15077,sparse,CORRECT,2479908,0.516,b7bb2c5b774a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,34,2000,2000,0.040675,0,amber lantern,15063,15077,sparse,CORRECT,2479908,0.565,b7bb2c5b774a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,34,2600,2600,0.052875,0,amber lantern,15063,15077,sparse,CORRECT,2479908,0.591,b7bb2c5b774a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,34,3500,3500,0.071174,0,amber lantern,15063,15077,sparse,CORRECT,2479908,0.621,b7bb2c5b774a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,34,5200,5200,0.105740,0,amber lantern,15063,15077,sparse,CORRECT,2479908,0.659,b7bb2c5b774a,False
meta-llama/Llama-3.2-3B,semantic,16,49152,35,dense,-,-,-,red cabinet,10474,10488,dense,CORRECT,8520316,,b1dc4d92138c,False
meta-llama/Llama-3.2-3B,semantic,16,49152,35,1300,1300,0.026443,0,red cabinet,10474,10488,sparse,CORRECT,8520316,0.731,b1dc4d92138c,False
meta-llama/Llama-3.2-3B,semantic,16,49152,35,2000,2000,0.040675,0,red cabinet,10474,10488,sparse,CORRECT,8520316,0.774,b1dc4d92138c,False
meta-llama/Llama-3.2-3B,semantic,16,49152,35,2600,2600,0.052875,0,red cabinet,10474,10488,sparse,CORRECT,8520316,0.792,b1dc4d92138c,False
meta-llama/Llama-3.2-3B,semantic,16,49152,35,3500,3500,0.071174,0,red cabinet,10474,10488,sparse,CORRECT,8520316,0.808,b1dc4d92138c,False
meta-llama/Llama-3.2-3B,semantic,16,49152,35,5200,5200,0.105740,0,red cabinet,10474,10488,sparse,CORRECT,8520316,0.832,b1dc4d92138c,False
meta-llama/Llama-3.2-3B,semantic,16,49152,36,dense,-,-,-,white floor,31782,31796,dense,CORRECT,1688015,,d2f0cc3187ab,False
meta-llama/Llama-3.2-3B,semantic,16,49152,36,1300,1300,0.026443,0,white floor,31782,31796,sparse,CORRECT,1688015,0.818,d2f0cc3187ab,False
meta-llama/Llama-3.2-3B,semantic,16,49152,36,2000,2000,0.040675,0,white floor,31782,31796,sparse,CORRECT,1688015,0.853,d2f0cc3187ab,False
meta-llama/Llama-3.2-3B,semantic,16,49152,36,2600,2600,0.052875,0,white floor,31782,31796,sparse,CORRECT,1688015,0.876,d2f0cc3187ab,False
meta-llama/Llama-3.2-3B,semantic,16,49152,36,3500,3500,0.071174,0,white floor,31782,31796,sparse,CORRECT,1688015,0.903,d2f0cc3187ab,False
meta-llama/Llama-3.2-3B,semantic,16,49152,36,5200,5200,0.105740,0,white floor,31782,31796,sparse,CORRECT,1688015,0.945,d2f0cc3187ab,False
meta-llama/Llama-3.2-3B,semantic,16,49152,37,dense,-,-,-,bronze awning,31909,31924,dense,CORRECT,2510717,,b3f007ddb79d,False
meta-llama/Llama-3.2-3B,semantic,16,49152,37,1300,1300,0.026442,0,bronze awning,31909,31924,sparse,CORRECT,2510717,0.711,b3f007ddb79d,False
meta-llama/Llama-3.2-3B,semantic,16,49152,37,2000,2000,0.040674,0,bronze awning,31909,31924,sparse,CORRECT,2510717,0.774,b3f007ddb79d,False
meta-llama/Llama-3.2-3B,semantic,16,49152,37,2600,2600,0.052873,0,bronze awning,31909,31924,sparse,CORRECT,2510717,0.801,b3f007ddb79d,False
meta-llama/Llama-3.2-3B,semantic,16,49152,37,3500,3500,0.071172,0,bronze awning,31909,31924,sparse,CORRECT,2510717,0.845,b3f007ddb79d,False
meta-llama/Llama-3.2-3B,semantic,16,49152,37,5200,5200,0.105736,0,bronze awning,31909,31924,sparse,CORRECT,2510717,0.903,b3f007ddb79d,False
meta-llama/Llama-3.2-3B,semantic,16,49152,38,dense,-,-,-,crimson banister,34264,34279,dense,CORRECT,6729261,,ba6832333438,False
meta-llama/Llama-3.2-3B,semantic,16,49152,38,1300,1300,0.026442,0,crimson banister,34264,34279,sparse,CORRECT,6729261,0.769,ba6832333438,False
meta-llama/Llama-3.2-3B,semantic,16,49152,38,2000,2000,0.040674,0,crimson banister,34264,34279,sparse,CORRECT,6729261,0.811,ba6832333438,False
meta-llama/Llama-3.2-3B,semantic,16,49152,38,2600,2600,0.052873,0,crimson banister,34264,34279,sparse,CORRECT,6729261,0.835,ba6832333438,False
meta-llama/Llama-3.2-3B,semantic,16,49152,38,3500,3500,0.071172,0,crimson banister,34264,34279,sparse,CORRECT,6729261,0.857,ba6832333438,False
meta-llama/Llama-3.2-3B,semantic,16,49152,38,5200,5200,0.105736,0,crimson banister,34264,34279,sparse,CORRECT,6729261,0.890,ba6832333438,False
meta-llama/Llama-3.2-3B,semantic,16,49152,39,dense,-,-,-,white safe,45611,45625,dense,CORRECT,1599484,,0e3a336e7064,False
meta-llama/Llama-3.2-3B,semantic,16,49152,39,1300,1300,0.026443,0,white safe,45611,45625,sparse,CORRECT,1599484,0.853,0e3a336e7064,False
meta-llama/Llama-3.2-3B,semantic,16,49152,39,2000,2000,0.040675,0,white safe,45611,45625,sparse,CORRECT,1599484,0.896,0e3a336e7064,False
meta-llama/Llama-3.2-3B,semantic,16,49152,39,2600,2600,0.052875,0,white safe,45611,45625,sparse,CORRECT,1599484,0.918,0e3a336e7064,False
meta-llama/Llama-3.2-3B,semantic,16,49152,39,3500,3500,0.071174,0,white safe,45611,45625,sparse,CORRECT,1599484,0.938,0e3a336e7064,False
meta-llama/Llama-3.2-3B,semantic,16,49152,39,5200,5200,0.105740,0,white safe,45611,45625,sparse,CORRECT,1599484,0.960,0e3a336e7064,False
meta-llama/Llama-3.2-3B,semantic,16,49152,40,dense,-,-,-,amber shutter,37613,37627,dense,CORRECT,6757313,,b8364f806bf0,False
meta-llama/Llama-3.2-3B,semantic,16,49152,40,1300,1300,0.026443,0,amber shutter,37613,37627,sparse,CORRECT,6757313,0.795,b8364f806bf0,False
meta-llama/Llama-3.2-3B,semantic,16,49152,40,2000,2000,0.040675,0,amber shutter,37613,37627,sparse,CORRECT,6757313,0.844,b8364f806bf0,False
meta-llama/Llama-3.2-3B,semantic,16,49152,40,2600,2600,0.052875,0,amber shutter,37613,37627,sparse,CORRECT,6757313,0.875,b8364f806bf0,False
meta-llama/Llama-3.2-3B,semantic,16,49152,40,3500,3500,0.071174,0,amber shutter,37613,37627,sparse,CORRECT,6757313,0.912,b8364f806bf0,False
meta-llama/Llama-3.2-3B,semantic,16,49152,40,5200,5200,0.105740,0,amber shutter,37613,37627,sparse,CORRECT,6757313,0.957,b8364f806bf0,False
meta-llama/Llama-3.2-3B,semantic,16,49152,41,dense,-,-,-,bronze panelling,20064,20079,dense,CORRECT,4792095,,2552522ea1b1,False
meta-llama/Llama-3.2-3B,semantic,16,49152,41,1300,1300,0.026442,0,bronze panelling,20064,20079,sparse,CORRECT,4792095,0.629,2552522ea1b1,False
meta-llama/Llama-3.2-3B,semantic,16,49152,41,2000,2000,0.040674,0,bronze panelling,20064,20079,sparse,CORRECT,4792095,0.683,2552522ea1b1,False
