model,mode,K,N,sample,k_eff_target,k_eff_actual,c,window_floored,query_ref,needle_lo,needle_hi,arm,outcome,first_code,needle_in_topk,prompt_hash,oom
Qwen/Qwen2.5-3B,semantic,16,65536,14,dense,-,-,-,scarlet door,40716,40735,dense,CORRECT,1575982,,9bed217a261c,False
Qwen/Qwen2.5-3B,semantic,16,65536,14,1300,1300,0.019835,0,scarlet door,40716,40735,sparse,CORRECT,1575982,0.557,9bed217a261c,False
Qwen/Qwen2.5-3B,semantic,16,65536,14,2000,2000,0.030511,0,scarlet door,40716,40735,sparse,CORRECT,1575982,0.611,9bed217a261c,False
Qwen/Qwen2.5-3B,semantic,16,65536,14,2600,2600,0.039662,0,scarlet door,40716,40735,sparse,CORRECT,1575982,0.646,9bed217a261c,False
Qwen/Qwen2.5-3B,semantic,16,65536,14,3500,3500,0.053388,0,scarlet door,40716,40735,sparse,CORRECT,1575982,0.689,9bed217a261c,False
Qwen/Qwen2.5-3B,semantic,16,65536,14,5200,5200,0.079316,0,scarlet door,40716,40735,sparse,CORRECT,1575982,0.753,9bed217a261c,False
Qwen/Qwen2.5-3B,semantic,16,65536,15,dense,-,-,-,scarlet carpet,20267,20286,dense,OTHER_CODE,9865704,,b1e459f8ea33,False
Qwen/Qwen2.5-3B,semantic,16,65536,15,1300,1300,0.019835,0,scarlet carpet,20267,20286,sparse,OTHER_CODE,9865704,0.467,b1e459f8ea33,False
Qwen/Qwen2.5-3B,semantic,16,65536,15,2000,2000,0.030511,0,scarlet carpet,20267,20286,sparse,OTHER_CODE,9865704,0.530,b1e459f8ea33,False
Qwen/Qwen2.5-3B,semantic,16,65536,15,2600,2600,0.039662,0,scarlet carpet,20267,20286,sparse,OTHER_CODE,9865704,0.578,b1e459f8ea33,False
Qwen/Qwen2.5-3B,semantic,16,65536,15,3500,3500,0.053388,0,scarlet carpet,20267,20286,sparse,OTHER_CODE,9865704,0.615,b1e459f8ea33,False
Qwen/Qwen2.5-3B,semantic,16,65536,15,5200,5200,0.079316,0,scarlet carpet,20267,20286,sparse,OTHER_CODE,9865704,0.681,b1e459f8ea33,False
Qwen/Qwen2.5-3B,semantic,16,65536,16,dense,-,-,-,amber shutter,25415,25433,dense,WRONG_NEEDLE,7903366,,5fd5c29fa444,False
Qwen/Qwen2.5-3B,semantic,16,65536,16,1300,1300,0.019835,0,amber shutter,25415,25433,sparse,WRONG_NEEDLE,7903366,0.550,5fd5c29fa444,False
Qwen/Qwen2.5-3B,semantic,16,65536,16,2000,2000,0.030512,0,amber shutter,25415,25433,sparse,WRONG_NEEDLE,7903366,0.613,5fd5c29fa444,False
Qwen/Qwen2.5-3B,semantic,16,65536,16,2600,2600,0.039663,0,amber shutter,25415,25433,sparse,WRONG_NEEDLE,7903366,0.655,5fd5c29fa444,False
Qwen/Qwen2.5-3B,semantic,16,65536,16,3500,3500,0.053390,0,amber shutter,25415,25433,sparse,WRONG_NEEDLE,7903366,0.705,5fd5c29fa444,False
Qwen/Qwen2.5-3B,semantic,16,65536,16,5200,5200,0.079318,0,amber shutter,25415,25433,sparse,WRONG_NEEDLE,7903366,0.776,5fd5c29fa444,False
Qwen/Qwen2.5-3B,semantic,16,65536,17,dense,-,-,-,olive fountain,41102,41120,dense,WRONG_NEEDLE,1538196,,4792ba6a8863,False
Qwen/Qwen2.5-3B,semantic,16,65536,17,1300,1300,0.019835,0,olive fountain,41102,41120,sparse,WRONG_NEEDLE,1538196,0.658,4792ba6a8863,False
Qwen/Qwen2.5-3B,semantic,16,65536,17,2000,2000,0.030512,0,olive fountain,41102,41120,sparse,WRONG_NEEDLE,1538196,0.726,4792ba6a8863,False
Qwen/Qwen2.5-3B,semantic,16,65536,17,2600,2600,0.039663,0,olive fountain,41102,41120,sparse,WRONG_NEEDLE,1538196,0.757,4792ba6a8863,False
Qwen/Qwen2.5-3B,semantic,16,65536,17,3500,3500,0.053390,0,olive fountain,41102,41120,sparse,WRONG_NEEDLE,1538196,0.800,4792ba6a8863,False
Qwen/Qwen2.5-3B,semantic,16,65536,17,5200,5200,0.079318,0,olive fountain,41102,41120,sparse,WRONG_NEEDLE,1538196,0.844,4792ba6a8863,False
Qwen/Qwen2.5-3B,semantic,16,65536,18,dense,-,-,-,blue skylight,11042,11062,dense,WRONG_NEEDLE,6390219,,5efa301bbe33,False
Qwen/Qwen2.5-3B,semantic,16,65536,18,1300,1300,0.019834,0,blue skylight,11042,11062,sparse,WRONG_NEEDLE,6396643,0.356,5efa301bbe33,False
Qwen/Qwen2.5-3B,semantic,16,65536,18,2000,2000,0.030510,0,blue skylight,11042,11062,sparse,WRONG_NEEDLE,6396643,0.425,5efa301bbe33,False
Qwen/Qwen2.5-3B,semantic,16,65536,18,2600,2600,0.039661,0,blue skylight,11042,11062,sparse,WRONG_NEEDLE,6396643,0.465,5efa301bbe33,False
Qwen/Qwen2.5-3B,semantic,16,65536,18,3500,3500,0.053387,0,blue skylight,11042,11062,sparse,WRONG_NEEDLE,6390219,0.502,5efa301bbe33,False
Qwen/Qwen2.5-3B,semantic,16,65536,18,5200,5200,0.079313,0,blue skylight,11042,11062,sparse,WRONG_NEEDLE,6390219,0.545,5efa301bbe33,False
Qwen/Qwen2.5-3B,semantic,16,65536,19,dense,-,-,-,scarlet archway,32989,33009,dense,CORRECT,5940557,,38dcfa1f4fb9,False
Qwen/Qwen2.5-3B,semantic,16,65536,19,1300,1300,0.019834,0,scarlet archway,32989,33009,sparse,CORRECT,5940557,0.571,38dcfa1f4fb9,False
Qwen/Qwen2.5-3B,semantic,16,65536,19,2000,2000,0.030510,0,scarlet archway,32989,33009,sparse,CORRECT,5940557,0.627,38dcfa1f4fb9,False
Qwen/Qwen2.5-3B,semantic,16,65536,19,2600,2600,0.039661,0,scarlet archway,32989,33009,sparse,CORRECT,5940557,0.646,38dcfa1f4fb9,False
Qwen/Qwen2.5-3B,semantic,16,65536,19,3500,3500,0.053387,0,scarlet archway,32989,33009,sparse,CORRECT,5940557,0.686,38dcfa1f4fb9,False
Qwen/Qwen2.5-3B,semantic,16,65536,19,5200,5200,0.079313,0,scarlet archway,32989,33009,sparse,CORRECT,5940557,0.733,38dcfa1f4fb9,False
Qwen/Qwen2.5-3B,semantic,16,65536,20,dense,-,-,-,green archway,6781,6800,dense,OTHER_CODE,5220186,,bdf17fb48630,False
Qwen/Qwen2.5-3B,semantic,16,65536,20,1300,1300,0.019835,0,green archway,6781,6800,sparse,OTHER_CODE,5220186,0.491,bdf17fb48630,False
Qwen/Qwen2.5-3B,semantic,16,65536,20,2000,2000,0.030511,0,green archway,6781,6800,sparse,OTHER_CODE,5220186,0.535,bdf17fb48630,False
Qwen/Qwen2.5-3B,semantic,16,65536,20,2600,2600,0.039662,0,green archway,6781,6800,sparse,OTHER_CODE,5220186,0.550,bdf17fb48630,False
Qwen/Qwen2.5-3B,semantic,16,65536,20,3500,3500,0.053388,0,green archway,6781,6800,sparse,OTHER_CODE,5220186,0.587,bdf17fb48630,False
Qwen/Qwen2.5-3B,semantic,16,65536,20,5200,5200,0.079316,0,green archway,6781,6800,sparse,OTHER_CODE,5220186,0.644,bdf17fb48630,False
Qwen/Qwen2.5-3B,semantic,16,65536,21,dense,-,-,-,indigo panelling,62016,62036,dense,CORRECT,3165254,,b75a652aca63,False
Qwen/Qwen2.5-3B,semantic,16,65536,21,1300,1300,0.019834,0,indigo panelling,62016,62036,sparse,CORRECT,3165254,0.865,b75a652aca63,False
Qwen/Qwen2.5-3B,semantic,16,65536,21,2000,2000,0.030510,0,indigo panelling,62016,62036,sparse,CORRECT,3165254,0.906,b75a652aca63,False
Qwen/Qwen2.5-3B,semantic,16,65536,21,2600,2600,0.039661,0,indigo panelling,62016,62036,sparse,CORRECT,3165254,0.929,b75a652aca63,False
Qwen/Qwen2.5-3B,semantic,16,65536,21,3500,3500,0.053387,0,indigo panelling,62016,62036,sparse,CORRECT,3165254,0.955,b75a652aca63,False
Qwen/Qwen2.5-3B,semantic,16,65536,21,5200,5200,0.079313,0,indigo panelling,62016,62036,sparse,CORRECT,3165254,0.969,b75a652aca63,False
Qwen/Qwen2.5-3B,semantic,16,65536,22,dense,-,-,-,crimson panelling,23430,23449,dense,WRONG_NEEDLE,9383997,,ad46874fa892,False
Qwen/Qwen2.5-3B,semantic,16,65536,22,1300,1300,0.019835,0,crimson panelling,23430,23449,sparse,WRONG_NEEDLE,9383997,0.451,ad46874fa892,False
Qwen/Qwen2.5-3B,semantic,16,65536,22,2000,2000,0.030511,0,crimson panelling,23430,23449,sparse,WRONG_NEEDLE,9383997,0.528,ad46874fa892,False
Qwen/Qwen2.5-3B,semantic,16,65536,22,2600,2600,0.039662,0,crimson panelling,23430,23449,sparse,WRONG_NEEDLE,9383997,0.587,ad46874fa892,False
Qwen/Qwen2.5-3B,semantic,16,65536,22,3500,3500,0.053388,0,crimson panelling,23430,23449,sparse,WRONG_NEEDLE,9383997,0.635,ad46874fa892,False
Qwen/Qwen2.5-3B,semantic,16,65536,22,5200,5200,0.079316,0,crimson panelling,23430,23449,sparse,WRONG_NEEDLE,9383997,0.705,ad46874fa892,False
Qwen/Qwen2.5-3B,semantic,16,65536,23,dense,-,-,-,navy cabinet,40749,40767,dense,CORRECT,5265047,,7a958bbbcbd7,False
Qwen/Qwen2.5-3B,semantic,16,65536,23,1300,1300,0.019835,0,navy cabinet,40749,40767,sparse,CORRECT,5265047,0.594,7a958bbbcbd7,False
Qwen/Qwen2.5-3B,semantic,16,65536,23,2000,2000,0.030512,0,navy cabinet,40749,40767,sparse,CORRECT,5265047,0.644,7a958bbbcbd7,False
Qwen/Qwen2.5-3B,semantic,16,65536,23,2600,2600,0.039663,0,navy cabinet,40749,40767,sparse,CORRECT,5265047,0.677,7a958bbbcbd7,False
Qwen/Qwen2.5-3B,semantic,16,65536,23,3500,3500,0.053390,0,navy cabinet,40749,40767,sparse,CORRECT,5265047,0.710,7a958bbbcbd7,False
Qwen/Qwen2.5-3B,semantic,16,65536,23,5200,5200,0.079318,0,navy cabinet,40749,40767,sparse,CORRECT,5265047,0.769,7a958bbbcbd7,False
Qwen/Qwen2.5-3B,semantic,16,65536,24,dense,-,-,-,bronze floor,20424,20442,dense,WRONG_NEEDLE,8694959,,9dd722086c0b,False
Qwen/Qwen2.5-3B,semantic,16,65536,24,1300,1300,0.019835,0,bronze floor,20424,20442,sparse,WRONG_NEEDLE,8694959,0.554,9dd722086c0b,False
Qwen/Qwen2.5-3B,semantic,16,65536,24,2000,2000,0.030512,0,bronze floor,20424,20442,sparse,WRONG_NEEDLE,8694959,0.635,9dd722086c0b,False
Qwen/Qwen2.5-3B,semantic,16,65536,24,2600,2600,0.039663,0,bronze floor,20424,20442,sparse,WRONG_NEEDLE,8694959,0.665,9dd722086c0b,False
Qwen/Qwen2.5-3B,semantic,16,65536,24,3500,3500,0.053390,0,bronze floor,20424,20442,sparse,WRONG_NEEDLE,8694959,0.708,9dd722086c0b,False
Qwen/Qwen2.5-3B,semantic,16,65536,24,5200,5200,0.079318,0,bronze floor,20424,20442,sparse,WRONG_NEEDLE,8694959,0.752,9dd722086c0b,False
Qwen/Qwen2.5-3B,semantic,16,65536,25,dense,-,-,-,crimson banister,19713,19732,dense,OTHER_CODE,4870265,,d553556a90e4,False
Qwen/Qwen2.5-3B,semantic,16,65536,25,1300,1300,0.019835,0,crimson banister,19713,19732,sparse,OTHER_CODE,4870265,0.550,d553556a90e4,False
Qwen/Qwen2.5-3B,semantic,16,65536,25,2000,2000,0.030511,0,crimson banister,19713,19732,sparse,OTHER_CODE,4870265,0.625,d553556a90e4,False
Qwen/Qwen2.5-3B,semantic,16,65536,25,2600,2600,0.039662,0,crimson banister,19713,19732,sparse,OTHER_CODE,4870265,0.670,d553556a90e4,False
Qwen/Qwen2.5-3B,semantic,16,65536,25,3500,3500,0.053388,0,crimson banister,19713,19732,sparse,OTHER_CODE,4870265,0.707,d553556a90e4,False
Qwen/Qwen2.5-3B,semantic,16,65536,25,5200,5200,0.079316,0,crimson banister,19713,19732,sparse,OTHER_CODE,4870265,0.769,d553556a90e4,False
Qwen/Qwen2.5-3B,semantic,16,65536,26,dense,-,-,-,ivory awning,3118,3137,dense,WRONG_NEEDLE,9525664,,88a93df35e74,False
Qwen/Qwen2.5-3B,semantic,16,65536,26,1300,1300,0.019835,0,ivory awning,3118,3137,sparse,WRONG_NEEDLE,9525664,0.472,88a93df35e74,False
Qwen/Qwen2.5-3B,semantic,16,65536,26,2000,2000,0.030511,0,ivory awning,3118,3137,sparse,WRONG_NEEDLE,9525664,0.516,88a93df35e74,False
Qwen/Qwen2.5-3B,semantic,16,65536,26,2600,2600,0.039662,0,ivory awning,3118,3137,sparse,WRONG_NEEDLE,9525664,0.554,88a93df35e74,False
Qwen/Qwen2.5-3B,semantic,16,65536,26,3500,3500,0.053388,0,ivory awning,3118,3137,sparse,WRONG_NEEDLE,9525664,0.597,88a93df35e74,False
Qwen/Qwen2.5-3B,semantic,16,65536,26,5200,5200,0.079316,0,ivory awning,3118,3137,sparse,WRONG_NEEDLE,9525664,0.644,88a93df35e74,False
Qwen/Qwen2.5-3B,semantic,16,65536,27,dense,-,-,-,red fountain,40007,40025,dense,CORRECT,2044721,,aea596b644e2,False
Qwen/Qwen2.5-3B,semantic,16,65536,27,1300,1300,0.019835,0,red fountain,40007,40025,sparse,CORRECT,2044721,0.491,aea596b644e2,False
Qwen/Qwen2.5-3B,semantic,16,65536,27,2000,2000,0.030512,0,red fountain,40007,40025,sparse,CORRECT,2044721,0.542,aea596b644e2,False
Qwen/Qwen2.5-3B,semantic,16,65536,27,2600,2600,0.039663,0,red fountain,40007,40025,sparse,CORRECT,2044721,0.568,aea596b644e2,False
Qwen/Qwen2.5-3B,semantic,16,65536,27,3500,3500,0.053390,0,red fountain,40007,40025,sparse,CORRECT,2044721,0.599,aea596b644e2,False
Qwen/Qwen2.5-3B,semantic,16,65536,27,5200,5200,0.079318,0,red fountain,40007,40025,sparse,CORRECT,2044721,0.679,aea596b644e2,False
Qwen/Qwen2.5-3B,semantic,16,65536,28,dense,-,-,-,teal panelling,15315,15334,dense,OTHER_CODE,8880059,,7a6d9ed60495,False
Qwen/Qwen2.5-3B,semantic,16,65536,28,1300,1300,0.019835,0,teal panelling,15315,15334,sparse,OTHER_CODE,8880059,0.439,7a6d9ed60495,False
Qwen/Qwen2.5-3B,semantic,16,65536,28,2000,2000,0.030511,0,teal panelling,15315,15334,sparse,OTHER_CODE,8880059,0.484,7a6d9ed60495,False
Qwen/Qwen2.5-3B,semantic,16,65536,28,2600,2600,0.039662,0,teal panelling,15315,15334,sparse,OTHER_CODE,8880059,0.536,7a6d9ed60495,False
Qwen/Qwen2.5-3B,semantic,16,65536,28,3500,3500,0.053388,0,teal panelling,15315,15334,sparse,OTHER_CODE,8386419,0.587,7a6d9ed60495,False
Qwen/Qwen2.5-3B,semantic,16,65536,28,5200,5200,0.079316,0,teal panelling,15315,15334,sparse,OTHER_CODE,8880059,0.642,7a6d9ed60495,False
Qwen/Qwen2.5-3B,semantic,16,65536,29,dense,-,-,-,crimson clock,58371,58389,dense,CORRECT,4273746,,e91e029be876,False
Qwen/Qwen2.5-3B,semantic,16,65536,29,1300,1300,0.019835,0,crimson clock,58371,58389,sparse,CORRECT,4273746,0.870,e91e029be876,False
Qwen/Qwen2.5-3B,semantic,16,65536,29,2000,2000,0.030512,0,crimson clock,58371,58389,sparse,CORRECT,4273746,0.898,e91e029be876,False
Qwen/Qwen2.5-3B,semantic,16,65536,29,2600,2600,0.039663,0,crimson clock,58371,58389,sparse,CORRECT,4273746,0.917,e91e029be876,False
Qwen/Qwen2.5-3B,semantic,16,65536,29,3500,3500,0.053390,0,crimson clock,58371,58389,sparse,CORRECT,4273746,0.938,e91e029be876,False
Qwen/Qwen2.5-3B,semantic,16,65536,29,5200,5200,0.079318,0,crimson clock,58371,58389,sparse,CORRECT,4273746,0.948,e91e029be876,False
Qwen/Qwen2.5-3B,semantic,16,65536,30,dense,-,-,-,green safe,59128,59146,dense,CORRECT,6075375,,4787a65399df,False
Qwen/Qwen2.5-3B,semantic,16,65536,30,1300,1300,0.019835,0,green safe,59128,59146,sparse,CORRECT,6075375,0.905,4787a65399df,False
Qwen/Qwen2.5-3B,semantic,16,65536,30,2000,2000,0.030512,0,green safe,59128,59146,sparse,CORRECT,6075375,0.939,4787a65399df,False
Qwen/Qwen2.5-3B,semantic,16,65536,30,2600,2600,0.039663,0,green safe,59128,59146,sparse,CORRECT,6075375,0.948,4787a65399df,False
Qwen/Qwen2.5-3B,semantic,16,65536,30,3500,3500,0.053390,0,green safe,59128,59146,sparse,CORRECT,6075375,0.962,4787a65399df,False
Qwen/Qwen2.5-3B,semantic,16,65536,30,5200,5200,0.079318,0,green safe,59128,59146,sparse,CORRECT,6075375,0.974,4787a65399df,False
Qwen/Qwen2.5-3B,semantic,16,65536,31,dense,-,-,-,white wall,25732,25750,dense,WRONG_NEEDLE,4047365,,0b529354ca1b,False
Qwen/Qwen2.5-3B,semantic,16,65536,31,1300,1300,0.019835,0,white wall,25732,25750,sparse,OTHER_CODE,4047366,0.557,0b529354ca1b,False
Qwen/Qwen2.5-3B,semantic,16,65536,31,2000,2000,0.030512,0,white wall,25732,25750,sparse,WRONG_NEEDLE,4047365,0.627,0b529354ca1b,False
Qwen/Qwen2.5-3B,semantic,16,65536,31,2600,2600,0.039663,0,white wall,25732,25750,sparse,WRONG_NEEDLE,4047365,0.661,0b529354ca1b,False
Qwen/Qwen2.5-3B,semantic,16,65536,31,3500,3500,0.053390,0,white wall,25732,25750,sparse,WRONG_NEEDLE,4047365,0.691,0b529354ca1b,False
Qwen/Qwen2.5-3B,semantic,16,65536,31,5200,5200,0.079318,0,white wall,25732,25750,sparse,WRONG_NEEDLE,4047365,0.764,0b529354ca1b,False
Qwen/Qwen2.5-3B,semantic,16,65536,32,dense,-,-,-,maroon gate,28314,28333,dense,WRONG_NEEDLE,1006436,,ecdb5c665d4c,False
Qwen/Qwen2.5-3B,semantic,16,65536,32,1300,1300,0.019835,0,maroon gate,28314,28333,sparse,WRONG_NEEDLE,1006436,0.510,ecdb5c665d4c,False
Qwen/Qwen2.5-3B,semantic,16,65536,32,2000,2000,0.030511,0,maroon gate,28314,28333,sparse,WRONG_NEEDLE,1006436,0.569,ecdb5c665d4c,False
Qwen/Qwen2.5-3B,semantic,16,65536,32,2600,2600,0.039662,0,maroon gate,28314,28333,sparse,WRONG_NEEDLE,1006436,0.599,ecdb5c665d4c,False
Qwen/Qwen2.5-3B,semantic,16,65536,32,3500,3500,0.053388,0,maroon gate,28314,28333,sparse,WRONG_NEEDLE,1006436,0.651,ecdb5c665d4c,False
Qwen/Qwen2.5-3B,semantic,16,65536,32,5200,5200,0.079316,0,maroon gate,28314,28333,sparse,WRONG_NEEDLE,1006436,0.707,ecdb5c665d4c,False
Qwen/Qwen2.5-3B,semantic,16,65536,33,dense,-,-,-,violet cabinet,32303,32321,dense,CORRECT,8092464,,8ace48d41a20,False
Qwen/Qwen2.5-3B,semantic,16,65536,33,1300,1300,0.019835,0,violet cabinet,32303,32321,sparse,WRONG_NEEDLE,2169516,0.500,8ace48d41a20,False
Qwen/Qwen2.5-3B,semantic,16,65536,33,2000,2000,0.030512,0,violet cabinet,32303,32321,sparse,WRONG_NEEDLE,2169516,0.587,8ace48d41a20,False
Qwen/Qwen2.5-3B,semantic,16,65536,33,2600,2600,0.039663,0,violet cabinet,32303,32321,sparse,CORRECT,8092464,0.623,8ace48d41a20,False
Qwen/Qwen2.5-3B,semantic,16,65536,33,3500,3500,0.053390,0,violet cabinet,32303,32321,sparse,WRONG_NEEDLE,2169516,0.667,8ace48d41a20,False
Qwen/Qwen2.5-3B,semantic,16,65536,33,5200,5200,0.079318,0,violet cabinet,32303,32321,sparse,CORRECT,8092464,0.714,8ace48d41a20,False
Qwen/Qwen2.5-3B,semantic,16,65536,34,dense,-,-,-,white safe,21763,21781,dense,WRONG_NEEDLE,2760179,,9e636efb7b22,False
Qwen/Qwen2.5-3B,semantic,16,65536,34,1300,1300,0.019835,0,white safe,21763,21781,sparse,WRONG_NEEDLE,2760179,0.401,9e636efb7b22,False
Qwen/Qwen2.5-3B,semantic,16,65536,34,2000,2000,0.030512,0,white safe,21763,21781,sparse,WRONG_NEEDLE,2760179,0.441,9e636efb7b22,False
Qwen/Qwen2.5-3B,semantic,16,65536,34,2600,2600,0.039663,0,white safe,21763,21781,sparse,WRONG_NEEDLE,2760179,0.474,9e636efb7b22,False
Qwen/Qwen2.5-3B,semantic,16,65536,34,3500,3500,0.053390,0,white safe,21763,21781,sparse,WRONG_NEEDLE,2760179,0.505,9e636efb7b22,False
Qwen/Qwen2.5-3B,semantic,16,65536,34,5200,5200,0.079318,0,white safe,21763,21781,sparse,WRONG_NEEDLE,2760179,0.559,9e636efb7b22,False
Qwen/Qwen2.5-3B,semantic,16,65536,35,dense,-,-,-,bronze door,59571,59589,dense,WRONG_NEEDLE,1811259,,39dc4b04b1ce,False
Qwen/Qwen2.5-3B,semantic,16,65536,35,1300,1300,0.019835,0,bronze door,59571,59589,sparse,WRONG_NEEDLE,1811259,0.693,39dc4b04b1ce,False
Qwen/Qwen2.5-3B,semantic,16,65536,35,2000,2000,0.030512,0,bronze door,59571,59589,sparse,WRONG_NEEDLE,1811259,0.752,39dc4b04b1ce,False
Qwen/Qwen2.5-3B,semantic,16,65536,35,2600,2600,0.039663,0,bronze door,59571,59589,sparse,WRONG_NEEDLE,1811259,0.788,39dc4b04b1ce,False
Qwen/Qwen2.5-3B,semantic,16,65536,35,3500,3500,0.053390,0,bronze door,59571,59589,sparse,WRONG_NEEDLE,1811259,0.828,39dc4b04b1ce,False
Qwen/Qwen2.5-3B,semantic,16,65536,35,5200,5200,0.079318,0,bronze door,59571,59589,sparse,WRONG_NEEDLE,1811259,0.896,39dc4b04b1ce,False
Qwen/Qwen2.5-3B,semantic,16,65536,36,dense,-,-,-,maroon gate,10106,10125,dense,OTHER_CODE,1647922,,a65f20d18c86,False
Qwen/Qwen2.5-3B,semantic,16,65536,36,1300,1300,0.019835,0,maroon gate,10106,10125,sparse,OTHER_CODE,1647926,0.514,a65f20d18c86,False
Qwen/Qwen2.5-3B,semantic,16,65536,36,2000,2000,0.030511,0,maroon gate,10106,10125,sparse,OTHER_CODE,1647926,0.573,a65f20d18c86,False
Qwen/Qwen2.5-3B,semantic,16,65536,36,2600,2600,0.039662,0,maroon gate,10106,10125,sparse,OTHER_CODE,1647922,0.627,a65f20d18c86,False
Qwen/Qwen2.5-3B,semantic,16,65536,36,3500,3500,0.053388,0,maroon gate,10106,10125,sparse,OTHER_CODE,1647922,0.661,a65f20d18c86,False
Qwen/Qwen2.5-3B,semantic,16,65536,36,5200,5200,0.079316,0,maroon gate,10106,10125,sparse,OTHER_CODE,1647922,0.714,a65f20d18c86,False
Qwen/Qwen2.5-3B,semantic,16,65536,37,dense,-,-,-,copper shutter,6108,6126,dense,OTHER_CODE,9206378,,05532c9354f1,False
Qwen/Qwen2.5-3B,semantic,16,65536,37,1300,1300,0.019835,0,copper shutter,6108,6126,sparse,OTHER_CODE,9206378,0.450,05532c9354f1,False
Qwen/Qwen2.5-3B,semantic,16,65536,37,2000,2000,0.030512,0,copper shutter,6108,6126,sparse,OTHER_CODE,9206378,0.500,05532c9354f1,False
Qwen/Qwen2.5-3B,semantic,16,65536,37,2600,2600,0.039663,0,copper shutter,6108,6126,sparse,OTHER_CODE,9206378,0.535,05532c9354f1,False
Qwen/Qwen2.5-3B,semantic,16,65536,37,3500,3500,0.053390,0,copper shutter,6108,6126,sparse,OTHER_CODE,9206378,0.575,05532c9354f1,False
Qwen/Qwen2.5-3B,semantic,16,65536,37,5200,5200,0.079318,0,copper shutter,6108,6126,sparse,OTHER_CODE,9206378,0.634,05532c9354f1,False
Qwen/Qwen2.5-3B,semantic,16,65536,38,dense,-,-,-,copper handle,3934,3952,dense,OTHER_CODE,4138319,,d808da710a4e,False
Qwen/Qwen2.5-3B,semantic,16,65536,38,1300,1300,0.019835,0,copper handle,3934,3952,sparse,OTHER_CODE,4138319,0.417,d808da710a4e,False
Qwen/Qwen2.5-3B,semantic,16,65536,38,2000,2000,0.030512,0,copper handle,3934,3952,sparse,OTHER_CODE,4138319,0.467,d808da710a4e,False
Qwen/Qwen2.5-3B,semantic,16,65536,38,2600,2600,0.039663,0,copper handle,3934,3952,sparse,OTHER_CODE,4138319,0.502,d808da710a4e,False
Qwen/Qwen2.5-3B,semantic,16,65536,38,3500,3500,0.053390,0,copper handle,3934,3952,sparse,OTHER_CODE,4138319,0.547,d808da710a4e,False
Qwen/Qwen2.5-3B,semantic,16,65536,38,5200,5200,0.079318,0,copper handle,3934,3952,sparse,OTHER_CODE,4138319,0.608,d808da710a4e,False
Qwen/Qwen2.5-3B,semantic,16,65536,39,dense,-,-,-,crimson lantern,13957,13975,dense,OTHER_CODE,5992521,,2fa4c2455da0,False
Qwen/Qwen2.5-3B,semantic,16,65536,39,1300,1300,0.019835,0,crimson lantern,13957,13975,sparse,OTHER_CODE,5953812,0.399,2fa4c2455da0,False
Qwen/Qwen2.5-3B,semantic,16,65536,39,2000,2000,0.030512,0,crimson lantern,13957,13975,sparse,OTHER_CODE,5953812,0.462,2fa4c2455da0,False
Qwen/Qwen2.5-3B,semantic,16,65536,39,2600,2600,0.039663,0,crimson lantern,13957,13975,sparse,OTHER_CODE,5953812,0.495,2fa4c2455da0,False
Qwen/Qwen2.5-3B,semantic,16,65536,39,3500,3500,0.053390,0,crimson lantern,13957,13975,sparse,OTHER_CODE,5953812,0.540,2fa4c2455da0,False
Qwen/Qwen2.5-3B,semantic,16,65536,39,5200,5200,0.079318,0,crimson lantern,13957,13975,sparse,OTHER_CODE,5953816,0.599,2fa4c2455da0,False
Qwen/Qwen2.5-3B,semantic,16,65536,40,dense,-,-,-,red carpet,14122,14140,dense,OTHER_CODE,5117000,,9912e266ac58,False
Qwen/Qwen2.5-3B,semantic,16,65536,40,1300,1300,0.019835,0,red carpet,14122,14140,sparse,WRONG_NEEDLE,5123523,0.467,9912e266ac58,False
Qwen/Qwen2.5-3B,semantic,16,65536,40,2000,2000,0.030512,0,red carpet,14122,14140,sparse,WRONG_NEEDLE,5123523,0.514,9912e266ac58,False
Qwen/Qwen2.5-3B,semantic,16,65536,40,2600,2600,0.039663,0,red carpet,14122,14140,sparse,WRONG_NEEDLE,5123523,0.557,9912e266ac58,False
Qwen/Qwen2.5-3B,semantic,16,65536,40,3500,3500,0.053390,0,red carpet,14122,14140,sparse,WRONG_NEEDLE,5123523,0.589,9912e266ac58,False
Qwen/Qwen2.5-3B,semantic,16,65536,40,5200,5200,0.079318,0,red carpet,14122,14140,sparse,WRONG_NEEDLE,5123523,0.649,9912e266ac58,False
Qwen/Qwen2.5-3B,semantic,16,65536,41,dense,-,-,-,green mural,57852,57870,dense,CORRECT,4972525,,f1bfac4ad5ce,False
Qwen/Qwen2.5-3B,semantic,16,65536,41,1300,1300,0.019835,0,green mural,57852,57870,sparse,WRONG_NEEDLE,4096656,0.780,f1bfac4ad5ce,False
Qwen/Qwen2.5-3B,semantic,16,65536,41,2000,2000,0.030512,0,green mural,57852,57870,sparse,WRONG_NEEDLE,4096656,0.854,f1bfac4ad5ce,False
Qwen/Qwen2.5-3B,semantic,16,65536,41,2600,2600,0.039663,0,green mural,57852,57870,sparse,WRONG_NEEDLE,4096656,0.884,f1bfac4ad5ce,False
Qwen/Qwen2.5-3B,semantic,16,65536,41,3500,3500,0.053390,0,green mural,57852,57870,sparse,WRONG_NEEDLE,4096656,0.908,f1bfac4ad5ce,False
